date,pnl,position
2005/07/19,-207.123300,3.000000
2005/07/20,517.786500,3.000000
2005/07/21,821.585100,3.000000
2005/07/22,-1785.201900,3.000000
2005/07/25,90.741600,3.000000
2005/07/26,-782.705700,3.000000
2005/07/27,558.763800,3.000000
2005/07/28,1534.761900,3.000000
2005/07/29,41.187300,3.000000
2005/08/01,58.507500,3.000000
2005/08/02,-199.450200,3.000000
2005/08/03,161.114700,3.000000
2005/08/04,1145.745000,3.000000
2005/08/05,-116.397600,3.000000
2005/08/08,-580.548600,3.000000
2005/08/09,212.944500,3.000000
2005/08/10,63.951900,3.000000
2005/08/11,-608.679300,3.000000
2005/08/12,-1579.545300,3.000000
2005/08/15,1155.259800,3.000000
2005/08/16,-1270.604100,3.000000
2005/08/17,-1164.515400,3.000000
2005/08/18,-656.314200,3.000000
2005/08/19,-628.032000,3.000000
2005/08/22,1563.306900,3.000000
2005/08/23,-148.294200,3.000000
2005/08/24,-804.279300,3.000000
2005/08/25,610.880700,3.000000
2005/08/26,582.159600,3.000000
2005/08/29,-79.178100,3.000000
2005/08/30,-592.561200,3.000000
2005/08/31,1881.070800,3.000000
2005/09/01,587.586900,3.000000
2005/09/02,1530.492600,3.000000
2005/09/05,-292.516800,3.000000
2005/09/06,-701.848800,3.000000
2005/09/07,-453.446100,3.000000
2005/09/08,437.301300,3.000000
2005/09/09,-280.446000,3.000000
2005/09/12,-180.189000,3.000000
2005/09/13,-592.101600,3.000000
2005/09/14,86.795100,3.000000
2005/09/15,364.377900,3.000000
2005/09/16,-463.541700,3.000000
2005/09/19,-45.002400,3.000000
2005/09/20,-131.774400,3.000000
2005/09/21,674.664600,3.000000
2005/09/22,-581.798100,3.000000
2005/09/23,-483.507900,3.000000
2005/09/26,-16.281600,3.000000
2005/09/27,60.565500,3.000000
2005/09/28,-133.914600,3.000000
2005/09/29,-26.160600,3.000000
2005/09/30,557.030400,3.000000
2005/10/03,1194.809400,3.000000
2005/10/04,-1762.159200,3.000000
2005/10/05,-0.743100,3.000000
2005/10/06,-520.016700,3.000000
2005/10/07,1221.405600,3.000000
2005/10/10,-179.083800,3.000000
2005/10/11,-462.171600,3.000000
2005/10/12,-1252.461600,3.000000
2005/10/13,-755.408400,3.000000
2005/10/14,220.761300,3.000000
2005/10/17,-78.634800,3.000000
2005/10/18,391.763100,3.000000
2005/10/19,-36.910200,3.000000
2005/10/20,3.503400,3.000000
2005/10/21,-223.132800,3.000000
2005/10/24,185.299200,3.000000
2005/10/25,795.777600,3.000000
2005/10/26,-258.592200,3.000000
2005/10/27,619.997400,3.000000
2005/10/28,-243.276900,3.000000
2005/10/31,-91.015200,3.000000
2005/11/01,875.561400,3.000000
2005/11/02,326.762100,3.000000
2005/11/03,-706.790100,3.000000
2005/11/04,-814.706700,3.000000
2005/11/07,210.795300,3.000000
2005/11/08,-440.493900,3.000000
2005/11/09,-276.148800,3.000000
2005/11/10,215.599200,3.000000
2005/11/11,-468.173100,3.000000
2005/11/14,-185.143800,3.000000
2005/11/15,680.435700,3.000000
2005/11/16,214.213800,3.000000
2005/11/17,524.226900,3.000000
2005/11/18,-1201.412700,3.000000
2005/11/21,330.026700,3.000000
2005/11/22,-206.408100,3.000000
2005/11/23,988.998600,3.000000
2005/11/24,-14.417100,3.000000
2005/11/25,275.205300,3.000000
2005/11/28,-105.475200,3.000000
2005/11/29,-368.374800,3.000000
2005/11/30,-13.137900,3.000000
2005/12/01,-173.770800,3.000000
2005/12/02,108.348000,3.000000
2005/12/05,-48.704700,3.000000
2005/12/06,514.300500,3.000000
2005/12/07,-858.655500,3.000000
2005/12/08,456.276000,3.000000
2005/12/09,-238.849500,3.000000
2005/12/12,746.277300,3.000000
2005/12/13,178.844700,3.000000
2005/12/14,219.509700,3.000000
2005/12/15,-156.060600,3.000000
2005/12/16,-276.497700,3.000000
2005/12/19,-135.258900,3.000000
2005/12/20,-327.073500,3.000000
2005/12/21,264.654000,3.000000
2005/12/22,-344.010900,3.000000
2005/12/23,80.880300,3.000000
2005/12/26,-53.197800,3.000000
2005/12/27,-115.323900,3.000000
2005/12/28,5.684400,3.000000
2005/12/29,295.145100,3.000000
2005/12/30,-4.041900,3.000000
2006/01/02,-61.392000,3.000000
2006/01/03,781.172400,3.000000
2006/01/04,1007.789700,3.000000
2006/01/05,-169.938300,3.000000
2006/01/06,1087.741800,3.000000
2006/01/09,-826.862700,3.000000
2006/01/10,-498.070500,3.000000
2006/01/11,814.378200,3.000000
2006/01/12,-602.457600,3.000000
2006/01/13,527.297100,3.000000
2006/01/16,-45.540300,3.000000
2006/01/17,-342.429300,3.000000
2006/01/18,87.590400,3.000000
2006/01/19,120.702900,3.000000
2006/01/20,0.685200,3.000000
2006/01/23,184.293600,3.000000
2006/01/24,44.318400,3.000000
2006/01/25,1221.888900,3.000000
2006/01/26,-255.744900,3.000000
2006/01/27,-404.984100,3.000000
2006/01/30,157.198800,3.000000
2006/01/31,254.622600,3.000000
2006/02/01,-107.673300,3.000000
2006/02/02,-363.772500,3.000000
2006/02/03,134.308800,3.000000
2006/02/06,-573.579600,3.000000
2006/02/07,-159.963000,3.000000
2006/02/08,-351.991200,3.000000
2006/02/09,554.034300,3.000000
2006/02/10,39.023100,3.000000
2006/02/13,-7.964100,3.000000
2006/02/14,204.030300,3.000000
2006/02/15,-606.204900,3.000000
2006/02/16,820.186500,3.000000
2006/02/17,676.785600,3.000000
2006/02/20,777.094200,3.000000
2006/02/21,-417.866100,3.000000
2006/02/22,-469.738500,3.000000
2006/02/23,331.394400,3.000000
2006/02/24,-162.948900,3.000000
2006/02/27,742.296900,3.000000
2006/02/28,374.151900,3.000000
2006/03/01,574.133700,3.000000
2006/03/02,669.014700,3.000000
2006/03/03,-377.854200,3.000000
2006/03/06,-671.730300,3.000000
2006/03/07,-2074.208100,3.000000
2006/03/08,-1412.568600,3.000000
2006/03/09,608.294700,3.000000
2006/03/10,1307.441100,3.000000
2006/03/13,-396.237300,3.000000
2006/03/14,1037.002200,3.000000
2006/03/15,404.263800,3.000000
2006/03/16,1076.148000,3.000000
2006/03/17,-988.466100,3.000000
2006/03/20,-1149.193800,3.000000
2006/03/21,-72.138300,3.000000
2006/03/22,38.395800,3.000000
2006/03/23,-19.338000,3.000000
2006/03/24,423.392400,3.000000
2006/03/27,-1609.013400,3.000000
2006/03/28,555.685800,3.000000
2006/03/29,85.513500,3.000000
2006/03/30,589.171800,3.000000
2006/03/31,338.396400,3.000000
2006/04/03,-80.468700,3.000000
2006/04/04,767.126400,3.000000
2006/04/05,-120.669600,3.000000
2006/04/06,-27.723300,3.000000
2006/04/07,-618.555600,3.000000
2006/04/10,16.829100,3.000000
2006/04/11,-458.029800,3.000000
2006/04/12,-480.189000,3.000000
2006/04/13,-532.272900,3.000000
2006/04/14,-9.444000,3.000000
2006/04/17,943.335000,3.000000
2006/04/18,909.160800,3.000000
2006/04/19,681.990600,3.000000
2006/04/20,50.188500,3.000000
2006/04/21,416.388600,3.000000
2006/04/24,280.336200,3.000000
2006/04/25,-567.585900,3.000000
2006/04/26,-285.297900,3.000000
2006/04/27,945.435000,3.000000
2006/04/28,325.008000,3.000000
2006/05/01,-251.165700,3.000000
2006/05/02,258.648000,3.000000
2006/05/03,-585.908100,3.000000
2006/05/04,348.581400,3.000000
2006/05/05,-246.284100,3.000000
2006/05/08,-437.305500,3.000000
2006/05/09,-1356.420600,3.000000
2006/05/10,-626.442900,3.000000
2006/05/11,-742.476900,3.000000
2006/05/12,-2739.791100,3.000000
2006/05/15,-4413.988200,0.000000
2006/05/16,0.000000,0.000000
2006/05/17,0.000000,0.000000
2006/05/18,0.000000,0.000000
2006/05/19,0.000000,0.000000
2006/05/22,0.000000,0.000000
2006/05/23,0.000000,0.000000
2006/05/24,0.000000,0.000000
2006/05/25,0.000000,0.000000
2006/05/26,0.000000,0.000000
2006/05/29,0.000000,0.000000
2006/05/30,0.000000,0.000000
2006/05/31,0.000000,0.000000
2006/06/01,0.000000,0.000000
2006/06/02,0.000000,0.000000
2006/06/05,0.000000,0.000000
2006/06/06,0.000000,0.000000
2006/06/07,0.000000,0.000000
2006/06/08,0.000000,0.000000
2006/06/09,0.000000,0.000000
2006/06/12,0.000000,0.000000
2006/06/13,0.000000,0.000000
2006/06/14,0.000000,0.000000
2006/06/15,0.000000,0.000000
2006/06/16,0.000000,0.000000
2006/06/19,0.000000,0.000000
2006/06/20,0.000000,0.000000
2006/06/21,0.000000,0.000000
2006/06/22,0.000000,0.000000
2006/06/23,0.000000,0.000000
2006/06/26,0.000000,0.000000
2006/06/27,0.000000,0.000000
2006/06/28,0.000000,0.000000
2006/06/29,0.000000,0.000000
2006/06/30,0.000000,0.000000
2006/07/03,0.000000,0.000000
2006/07/04,0.000000,0.000000
2006/07/05,0.000000,0.000000
2006/07/06,0.000000,0.000000
2006/07/07,0.000000,0.000000
2006/07/10,0.000000,0.000000
2006/07/11,0.000000,0.000000
2006/07/12,0.000000,0.000000
2006/07/13,0.000000,0.000000
2006/07/14,0.000000,0.000000
2006/07/17,0.000000,0.000000
2006/07/18,0.000000,0.000000
2006/07/19,0.000000,0.000000
2006/07/20,0.000000,0.000000
2006/07/21,0.000000,0.000000
2006/07/24,0.000000,0.000000
2006/07/25,0.000000,0.000000
2006/07/26,0.000000,0.000000
2006/07/27,0.000000,0.000000
2006/07/28,0.000000,0.000000
2006/07/31,0.000000,0.000000
2006/08/01,0.000000,0.000000
2006/08/02,0.000000,0.000000
2006/08/03,0.000000,0.000000
2006/08/04,0.000000,0.000000
2006/08/07,0.000000,0.000000
2006/08/08,0.000000,0.000000
2006/08/09,0.000000,0.000000
2006/08/10,0.000000,0.000000
2006/08/11,0.000000,0.000000
2006/08/14,0.000000,0.000000
2006/08/15,0.000000,0.000000
2006/08/16,0.000000,0.000000
2006/08/17,0.000000,0.000000
2006/08/18,0.000000,0.000000
2006/08/21,0.000000,0.000000
2006/08/22,0.000000,0.000000
2006/08/23,0.000000,0.000000
2006/08/24,0.000000,0.000000
2006/08/25,0.000000,0.000000
2006/08/28,0.000000,0.000000
2006/08/29,0.000000,0.000000
2006/08/30,0.000000,0.000000
2006/08/31,0.000000,0.000000
2006/09/01,119.734400,2.000000
2006/09/04,1295.440600,2.000000
2006/09/05,-392.001200,2.000000
2006/09/06,-1242.115600,2.000000
2006/09/07,-24.041400,2.000000
2006/09/08,-253.821000,2.000000
2006/09/11,-685.182800,2.000000
2006/09/12,1133.966000,2.000000
2006/09/13,-210.858400,2.000000
2006/09/14,-149.694800,2.000000
2006/09/15,571.111000,2.000000
2006/09/18,-41.985400,2.000000
2006/09/19,-672.077600,2.000000
2006/09/20,228.015000,2.000000
2006/09/21,-1901.123600,2.000000
2006/09/22,334.972200,2.000000
2006/09/25,-85.376600,2.000000
2006/09/26,390.120800,2.000000
2006/09/27,-16.445000,2.000000
2006/09/28,651.286000,2.000000
2006/09/29,-411.638200,2.000000
2006/10/02,857.732400,2.000000
2006/10/03,-1068.121200,2.000000
2006/10/04,567.416400,2.000000
2006/10/05,440.993400,2.000000
2006/10/06,-353.609000,2.000000
2006/10/09,-379.316800,2.000000
2006/10/10,171.704200,2.000000
2006/10/11,-101.937800,2.000000
2006/10/12,1749.041600,2.000000
2006/10/13,-503.965600,2.000000
2006/10/16,-30.648400,2.000000
2006/10/17,-301.264200,2.000000
2006/10/18,654.656400,2.000000
2006/10/19,507.151600,2.000000
2006/10/20,20.733400,2.000000
2006/10/23,-491.978200,2.000000
2006/10/24,347.434000,2.000000
2006/10/25,250.783400,2.000000
2006/10/26,1426.407200,2.000000
2006/10/27,-176.156600,2.000000
2006/10/30,-880.743600,2.000000
2006/10/31,181.564200,2.000000
2006/11/01,-214.875400,2.000000
2006/11/02,-664.609600,2.000000
2006/11/03,1686.435200,2.000000
2006/11/06,151.906200,2.000000
2006/11/07,-242.254600,2.000000
2006/11/08,-605.086200,2.000000
2006/11/09,366.923200,2.000000
2006/11/10,172.744800,2.000000
2006/11/13,-479.991000,2.000000
2006/11/14,181.170400,2.000000
2006/11/15,327.180800,2.000000
2006/11/16,304.808200,2.000000
2006/11/17,-234.380000,2.000000
2006/11/20,-303.698800,2.000000
2006/11/21,-883.527400,2.000000
2006/11/22,-608.356800,2.000000
2006/11/23,-171.699400,2.000000
2006/11/24,991.086400,2.000000
2006/11/27,-935.281800,2.000000
2006/11/28,533.500800,2.000000
2006/11/29,501.639800,2.000000
2006/11/30,520.711600,2.000000
2006/12/01,-402.653000,2.000000
2006/12/04,458.549600,2.000000
2006/12/05,422.835200,2.000000
2006/12/06,78.741800,2.000000
2006/12/07,1092.969800,2.000000
2006/12/08,-249.339600,2.000000
2006/12/11,806.975400,2.000000
2006/12/12,-522.650200,2.000000
2006/12/13,389.914600,2.000000
2006/12/14,-56.155000,2.000000
2006/12/15,-294.407800,2.000000
2006/12/18,-529.895400,2.000000
2006/12/19,188.777600,2.000000
2006/12/20,52.346600,2.000000
2006/12/21,-73.610200,2.000000
2006/12/22,-71.785200,2.000000
2006/12/26,172.742000,2.000000
2006/12/27,-73.727600,2.000000
2006/12/28,1068.187400,2.000000
2006/12/29,24.896200,2.000000
2007/01/01,-55.470200,2.000000
2007/01/02,441.069800,2.000000
2007/01/03,-291.521400,2.000000
2007/01/04,-451.033000,2.000000
2007/01/05,-1592.062800,2.000000
2007/01/08,1037.950400,2.000000
2007/01/09,-952.377000,2.000000
2007/01/10,216.240400,2.000000
2007/01/11,319.843200,2.000000
2007/01/12,237.226200,2.000000
2007/01/15,477.631800,2.000000
2007/01/16,-354.625000,2.000000
2007/01/17,125.242200,2.000000
2007/01/18,384.299800,2.000000
2007/01/19,397.195400,2.000000
2007/01/22,-19.486800,2.000000
2007/01/23,382.492800,2.000000
2007/01/24,-94.851200,2.000000
2007/01/25,-832.761000,2.000000
2007/01/26,-179.311800,2.000000
2007/01/29,248.459400,2.000000
2007/01/30,409.447200,2.000000
2007/01/31,966.972800,2.000000
2007/02/01,399.547200,2.000000
2007/02/02,-8.745400,2.000000
2007/02/05,120.015000,2.000000
2007/02/06,163.460000,2.000000
2007/02/07,-500.621600,2.000000
2007/02/08,319.553600,2.000000
2007/02/09,-258.644400,2.000000
2007/02/12,-513.466200,2.000000
2007/02/13,899.835600,2.000000
2007/02/14,864.305000,2.000000
2007/02/15,38.824600,2.000000
2007/02/16,156.969000,2.000000
2007/02/19,337.344400,2.000000
2007/02/20,-182.133600,2.000000
2007/02/21,110.463000,2.000000
2007/02/22,-90.707600,2.000000
2007/02/23,14.046200,2.000000
2007/02/26,-185.852600,2.000000
2007/02/27,-1785.237200,2.000000
2007/02/28,423.537400,2.000000
2007/03/01,-285.278800,2.000000
2007/03/02,-783.398200,2.000000
2007/03/05,-255.712800,2.000000
2007/03/06,1043.519000,2.000000
2007/03/07,-2.470800,2.000000
2007/03/08,611.241000,2.000000
2007/03/09,732.712600,2.000000
2007/03/12,1.583200,2.000000
2007/03/13,-1157.240800,2.000000
2007/03/14,822.547400,2.000000
2007/03/15,686.057000,2.000000
2007/03/16,-336.794200,2.000000
2007/03/19,749.112000,2.000000
2007/03/20,-304.771000,2.000000
2007/03/21,1071.912600,2.000000
2007/03/22,-107.432800,2.000000
2007/03/23,-142.045600,2.000000
2007/03/26,-305.994800,2.000000
2007/03/27,-84.609400,2.000000
2007/03/28,-119.573400,2.000000
2007/03/29,130.058200,2.000000
2007/03/30,155.784400,2.000000
2007/04/02,-54.283000,2.000000
2007/04/03,1345.956000,2.000000
2007/04/04,122.219000,2.000000
2007/04/05,544.556400,2.000000
2007/04/06,-96.669200,2.000000
2007/04/09,-412.934800,2.000000
2007/04/10,59.611200,2.000000
2007/04/11,-220.859400,2.000000
2007/04/12,102.555000,2.000000
2007/04/13,78.071000,2.000000
2007/04/16,1319.038400,2.000000
2007/04/17,569.750000,2.000000
2007/04/18,44.094200,2.000000
2007/04/19,-98.147200,2.000000
2007/04/20,950.707200,2.000000
2007/04/23,-223.998000,2.000000
2007/04/24,334.542800,2.000000
2007/04/25,802.078400,2.000000
2007/04/26,-129.527400,2.000000
2007/04/27,-297.401200,2.000000
2007/04/30,-1622.688400,2.000000
2007/05/01,1190.547400,2.000000
2007/05/02,-685.185800,2.000000
2007/05/03,226.284000,2.000000
2007/05/04,301.896000,2.000000
2007/05/07,811.894200,2.000000
2007/05/08,298.643000,2.000000
2007/05/09,62.047800,2.000000
2007/05/10,-895.367600,2.000000
2007/05/11,784.555000,2.000000
2007/05/14,270.758600,2.000000
2007/05/15,800.648600,2.000000
2007/05/16,148.154000,2.000000
2007/05/17,211.090200,2.000000
2007/05/18,18.770600,2.000000
2007/05/21,401.719800,2.000000
2007/05/22,-440.049200,2.000000
2007/05/23,39.562800,2.000000
2007/05/24,-532.254400,2.000000
2007/05/25,351.377600,2.000000
2007/05/28,-58.516600,2.000000
2007/05/29,220.947000,2.000000
2007/05/30,1.382000,2.000000
2007/05/31,1034.913200,2.000000
2007/06/01,454.487400,2.000000
2007/06/04,-241.640800,2.000000
2007/06/05,144.526000,2.000000
2007/06/06,-517.619200,2.000000
2007/06/07,-603.955200,2.000000
2007/06/08,-161.296000,2.000000
2007/06/11,223.577600,2.000000
2007/06/12,-659.658800,2.000000
2007/06/13,378.140200,2.000000
2007/06/14,1165.692400,2.000000
2007/06/15,1046.188600,2.000000
2007/06/18,906.973400,2.000000
2007/06/19,0.918800,2.000000
2007/06/20,-583.950800,2.000000
2007/06/21,397.642200,2.000000
2007/06/22,-463.622200,2.000000
2007/06/25,-909.502800,2.000000
2007/06/26,-124.683200,2.000000
2007/06/27,216.417800,2.000000
2007/06/28,768.851400,2.000000
2007/06/29,250.484400,2.000000
2007/07/02,1358.571000,2.000000
2007/07/03,63.941400,2.000000
2007/07/04,208.985000,2.000000
2007/07/05,-571.758600,2.000000
2007/07/06,627.285800,2.000000
2007/07/09,471.652400,2.000000
2007/07/10,-334.189000,2.000000
2007/07/11,56.381400,2.000000
2007/07/12,1101.261800,2.000000
2007/07/13,559.307200,2.000000
2007/07/16,-492.873200,2.000000
2007/07/17,164.934200,2.000000
2007/07/18,-425.657600,2.000000
2007/07/19,1162.403000,2.000000
2007/07/20,-334.138800,2.000000
2007/07/23,1650.617800,2.000000
2007/07/24,-142.185400,2.000000
2007/07/25,-498.119200,2.000000
2007/07/26,-2485.848600,2.000000
2007/07/27,1201.590400,2.000000
2007/07/30,-346.613600,2.000000
2007/07/31,566.333600,2.000000
2007/08/01,-245.200400,2.000000
2007/08/02,1333.685800,2.000000
2007/08/03,-279.916600,2.000000
2007/08/06,514.732400,2.000000
2007/08/07,48.262400,2.000000
2007/08/08,1200.083800,2.000000
2007/08/09,-2124.865200,2.000000
2007/08/10,111.486400,2.000000
2007/08/13,-134.245800,2.000000
2007/08/14,-1743.049200,2.000000
2007/08/15,-2377.855000,2.000000
2007/08/16,-847.305200,2.000000
2007/08/17,2105.309400,2.000000
2007/08/20,-276.764600,2.000000
2007/08/21,-51.308600,2.000000
2007/08/22,2170.092400,2.000000
2007/08/23,-54.488600,2.000000
2007/08/24,1179.091800,2.000000
2007/08/27,-492.230600,2.000000
2007/08/28,-1068.549000,2.000000
2007/08/29,1559.380400,2.000000
2007/08/30,58.275600,2.000000
2007/08/31,1118.063000,2.000000
2007/09/03,97.338200,2.000000
2007/09/04,162.337600,2.000000
2007/09/05,-795.552600,2.000000
2007/09/06,752.293600,2.000000
2007/09/07,-914.465400,2.000000
2007/09/10,938.282600,2.000000
2007/09/11,1042.906400,2.000000
2007/09/12,959.563000,2.000000
2007/09/13,814.987600,2.000000
2007/09/14,395.699600,2.000000
2007/09/17,-641.185000,2.000000
2007/09/18,2392.312400,2.000000
2007/09/19,227.738600,2.000000
2007/09/20,-509.410800,2.000000
2007/09/21,1177.413600,2.000000
2007/09/24,-344.438000,2.000000
2007/09/25,-232.051200,2.000000
2007/09/26,520.190200,2.000000
2007/09/27,793.044000,2.000000
2007/09/28,486.465600,2.000000
2007/10/01,670.606200,2.000000
2007/10/02,-578.933000,2.000000
2007/10/03,336.562400,2.000000
2007/10/04,664.184200,2.000000
2007/10/05,1989.223800,2.000000
2007/10/08,-702.635800,2.000000
2007/10/09,587.560200,2.000000
2007/10/10,394.046600,2.000000
2007/10/11,-893.793000,2.000000
2007/10/12,-132.521200,2.000000
2007/10/15,-1599.021400,2.000000
2007/10/16,-229.470800,2.000000
2007/10/17,837.376800,2.000000
2007/10/18,1247.221600,2.000000
2007/10/19,-940.825200,2.000000
2007/10/22,-1331.026800,2.000000
2007/10/23,1845.069600,2.000000
2007/10/24,-105.955600,2.000000
2007/10/25,1416.735800,2.000000
2007/10/26,733.869200,2.000000
2007/10/29,-214.191600,2.000000
2007/10/30,27.063800,2.000000
2007/10/31,2011.271400,2.000000
2007/11/01,-954.718000,2.000000
2007/11/02,-447.595200,2.000000
2007/11/05,-301.779800,2.000000
2007/11/06,1347.531200,2.000000
2007/11/07,-623.376800,2.000000
2007/11/08,-387.778800,2.000000
2007/11/09,-636.568800,2.000000
2007/11/12,-793.630600,2.000000
2007/11/13,1759.400400,2.000000
2007/11/14,1178.495600,2.000000
2007/11/15,-1188.196600,2.000000
2007/11/16,162.533800,2.000000
2007/11/19,-913.158200,2.000000
2007/11/20,137.230800,2.000000
2007/11/21,-412.946000,2.000000
2007/11/23,420.749800,2.000000
2007/11/26,-1194.272400,2.000000
2007/11/27,-284.632800,2.000000
2007/11/28,2748.700600,2.000000
2007/11/29,293.610600,2.000000
2007/11/30,106.613600,2.000000
2007/12/03,-509.244400,2.000000
2007/12/04,-33.653000,2.000000
2007/12/05,509.841000,2.000000
2007/12/06,226.120000,2.000000
